ubuntu   pts/1        128.223.223.183  Mon Jul 31 16:35   still logged in
ubuntu   pts/0        128.223.223.197  Tue Jul 25 21:55 - 21:56  (00:01)
ubuntu   pts/0        128.223.223.197  Mon Jul 24 22:21 - 23:21  (00:59)
ubuntu   pts/0        73.240.200.192   Sat Jul 22 17:04 - 17:04  (00:00)
ubuntu   pts/0        73.240.200.192   Sat Jul 22 16:24 - 16:27  (00:03)
ubuntu   pts/0        73.240.200.192   Fri Jul 21 20:59 - 20:59  (00:00)
reboot   system boot  4.4.0-1022-aws   Fri Jul 21 20:58   still running
ubuntu   pts/0        73.240.200.192   Fri Jul 21 20:57 - 20:57  (00:00)
ubuntu   pts/0        70.210.135.110   Fri Jul 21 20:44 - 20:44  (00:00)
ubuntu   pts/0        73.240.200.192   Fri Jul 21 20:41 - 20:41  (00:00)
ubuntu   pts/0        73.240.200.192   Fri Jul 21 20:40 - 20:40  (00:00)
ubuntu   pts/0        73.240.200.192   Fri Jul 21 20:40 - 20:40  (00:00)
ubuntu   pts/0        73.240.200.192   Fri Jul 21 20:39 - 20:39  (00:00)
ubuntu   pts/0        73.240.200.192   Fri Jul 21 20:17 - 20:17  (00:00)
ubuntu   pts/0        70.210.137.226   Fri Jul 21 20:16 - 20:16  (00:00)
ubuntu   pts/0        73.240.200.192   Fri Jul 21 20:07 - 20:07  (00:00)
ubuntu   pts/0        70.210.137.226   Fri Jul 21 20:01 - 20:01  (00:00)
ubuntu   pts/1        73.240.200.192   Fri Jul 21 19:44 - 19:45  (00:00)
ubuntu   pts/0        73.240.200.192   Fri Jul 21 19:18 - 19:45  (00:26)
ubuntu   pts/0        73.240.200.192   Fri Jul 21 18:24 - 18:25  (00:00)
ubuntu   pts/0        73.240.200.192   Fri Jul 21 18:15 - 18:15  (00:00)
ubuntu   pts/0        73.240.200.192   Thu Jul 20 23:28 - 23:28  (00:00)
ubuntu   pts/0        73.240.200.192   Thu Jul 20 18:34 - 18:38  (00:04)
ubuntu   pts/0        73.240.200.192   Thu Jul 20 17:46 - 17:50  (00:03)
ubuntu   pts/0        70.210.140.50    Wed Jul 19 21:49 - 21:49  (00:00)
ubuntu   pts/0        70.210.142.77    Tue Jul 18 20:48 - 20:49  (00:00)
ubuntu   pts/0        70.210.142.77    Tue Jul 18 19:31 - 19:31  (00:00)
ubuntu   pts/0        128.223.223.196  Mon Jul 17 21:09 - 01:22  (04:13)
ubuntu   pts/0        70.210.132.104   Mon Jul 17 03:59 - 03:59  (00:00)
ubuntu   pts/0        73.240.200.192   Fri Jul 14 19:00 - 19:00  (00:00)
ubuntu   pts/0        73.240.200.192   Fri Jul 14 18:58 - 19:00  (00:02)
ubuntu   pts/0        73.240.200.192   Fri Jul 14 18:52 - 18:58  (00:05)
ubuntu   pts/0        128.223.223.196  Thu Jul 13 21:39 - 01:07  (03:27)
ubuntu   pts/1        128.223.223.196  Wed Jul 12 22:49 - 01:02  (02:13)
ubuntu   pts/1        128.223.223.196  Wed Jul 12 22:41 - 22:49  (00:07)
ubuntu   pts/0        128.223.223.196  Wed Jul 12 21:45 - 00:26  (02:41)
ubuntu   pts/0        73.240.200.192   Wed Jul 12 16:27 - 16:27  (00:00)
ubuntu   pts/1        128.223.223.194  Tue Jul 11 22:53 - 22:58  (00:05)
ubuntu   pts/1        128.223.223.251  Tue Jul 11 22:22 - 22:22  (00:00)
ubuntu   pts/0        128.223.223.196  Tue Jul 11 22:05 - 00:18  (02:13)
ubuntu   pts/0        128.223.223.196  Tue Jul 11 21:50 - 21:52  (00:02)
ubuntu   pts/0        73.240.200.192   Tue Jul 11 18:44 - 18:47  (00:02)
ubuntu   pts/0        128.223.223.196  Mon Jul 10 21:50 - 22:32  (00:41)
ubuntu   pts/0        128.223.223.196  Mon Jul 10 20:56 - 21:16  (00:20)
ubuntu   pts/2        128.223.223.196  Mon Jul 10 18:51 - 21:09  (02:18)
ubuntu   pts/1        128.223.223.196  Mon Jul 10 18:31 - 20:43  (02:12)
ubuntu   pts/0        128.223.223.196  Mon Jul 10 18:22 - 20:34  (02:11)
ubuntu   pts/0        75.145.77.185    Fri Jul  7 21:25 - 21:26  (00:01)
ubuntu   pts/0        96.89.112.109    Fri Jul  7 21:23 - 21:23  (00:00)
ubuntu   pts/0        75.145.77.185    Fri Jul  7 21:22 - 21:22  (00:00)
ubuntu   pts/0        70.210.140.71    Fri Jul  7 21:17 - 21:17  (00:00)
ubuntu   pts/1        128.223.223.69   Wed Jul  5 22:28 - 00:40  (02:11)
ubuntu   pts/0        128.223.223.69   Wed Jul  5 21:57 - 00:09  (02:11)
ubuntu   pts/0        128.223.223.69   Wed Jul  5 21:39 - 21:43  (00:04)
ubuntu   pts/0        73.240.200.192   Wed Jul  5 04:03 - 04:03  (00:00)
ubuntu   pts/0        73.240.200.192   Wed Jul  5 03:55 - 03:56  (00:00)
ubuntu   pts/0        73.240.200.192   Wed Jul  5 03:52 - 03:53  (00:01)
ubuntu   pts/0        73.240.200.192   Wed Jul  5 02:50 - 02:51  (00:00)
ubuntu   pts/0        73.240.200.192   Wed Jul  5 02:47 - 02:47  (00:00)
ubuntu   pts/1        73.240.200.192   Tue Jul  4 01:32 - 01:32  (00:00)
ubuntu   pts/0        76.115.147.191   Tue Jul  4 00:26 - 02:37  (02:11)
ubuntu   pts/3        128.223.223.69   Mon Jul  3 22:48 - 00:59  (02:11)
ubuntu   pts/3        128.223.223.69   Mon Jul  3 22:48 - 22:48  (00:00)
ubuntu   pts/2        128.223.223.69   Mon Jul  3 22:37 - 00:49  (02:11)
ubuntu   pts/1        128.223.223.69   Mon Jul  3 22:32 - 00:49  (02:16)
ubuntu   pts/2        128.223.223.195  Mon Jul  3 22:26 - 22:26  (00:00)
ubuntu   pts/1        128.223.223.69   Mon Jul  3 22:24 - 22:31  (00:07)
ubuntu   pts/1        128.223.223.195  Mon Jul  3 22:24 - 22:24  (00:00)
ubuntu   pts/1        73.240.200.192   Mon Jul  3 22:21 - 22:21  (00:00)
ubuntu   pts/1        128.223.223.195  Mon Jul  3 22:19 - 22:19  (00:00)
ubuntu   pts/2        128.223.223.195  Mon Jul  3 22:17 - 22:18  (00:00)
ubuntu   pts/1        128.223.223.195  Mon Jul  3 22:15 - 22:19  (00:04)
ubuntu   pts/1        128.223.223.195  Mon Jul  3 22:08 - 22:13  (00:04)
ubuntu   pts/1        128.223.223.195  Mon Jul  3 22:05 - 22:06  (00:00)
ubuntu   pts/1        128.223.223.195  Mon Jul  3 22:02 - 22:04  (00:02)
ubuntu   pts/1        128.223.223.195  Mon Jul  3 22:02 - 22:02  (00:00)
ubuntu   pts/1        128.223.223.69   Mon Jul  3 22:00 - 22:01  (00:00)
ubuntu   pts/0        128.223.223.69   Mon Jul  3 21:55 - 00:24  (02:28)
reboot   system boot  4.4.0-1020-aws   Mon Jul  3 21:54   still running

wtmp begins Mon Jul  3 21:54:46 2017
